application_id,timestamp,race,sex,age_group,approval_decision,model_score,loan_amount,loan_duration_months,loan_purpose,annual_income,zipcode,employment_length_years,credit_score,marital_status,education_level
3fbfdfd3-48b8-4ec4-a5d2-7815f3040035,2025-06-30 04:27:39.172407+00:00,Hispanic,Female,36-55,1,0.7864133410670211,20172.535141173532,60,education,111744.44724062264,60601,15,700,Married,Masters
20c5c27f-0207-4133-81a1-da9e065087b4,2025-06-30 04:27:39.172408+00:00,White,Female,56+,1,0.5570332750380578,21616.120530228192,12,car,117901.74970206694,10001,2,600,Divorced,PhD
81f7679b-062a-44da-b1cf-b07016b279c3,2025-06-30 04:27:39.172408+00:00,White,Female,36-55,1,0.061274342177620844,11164.950279949091,36,other,51354.100080504475,90210,10,800,Married,Masters
43d198b9-35d1-4035-8433-cf7b6b5bca02,2025-06-30 04:27:39.172408+00:00,Other,Male,18-35,0,0.1520176374542107,28758.547035155938,12,education,62231.252152517634,60601,15,600,Single,Bachelors
b5ca797d-182d-4e11-91ae-7b30ac57c987,2025-06-30 04:27:39.172409+00:00,Black,Female,56+,1,0.7229482882266366,33021.34431761266,24,education,73688.70284784876,10001,2,800,Single,PhD
c3497828-bd4b-4448-87dc-edf795e90119,2025-06-30 04:27:39.172409+00:00,Black,Male,36-55,1,0.629622434563884,19596.13206730426,24,education,69863.14855550084,10001,2,800,Single,Masters
291a7c9d-6a66-4ba2-9f79-5dd353e436ee,2025-06-30 04:27:39.172410+00:00,White,Male,36-55,1,0.29139202242570295,12127.881031399938,36,education,74327.27143206813,10001,1,650,Divorced,Bachelors
90ba817e-ac21-4a59-a3a8-8cd982ccba75,2025-06-30 04:27:39.172410+00:00,White,Male,36-55,1,0.8052379796518979,14704.753617452796,60,home,89495.2297209198,98101,1,600,Single,Masters
8d17da1f-3ad6-4e1f-b7b8-eb329335d177,2025-06-30 04:27:39.172411+00:00,Hispanic,Male,18-35,1,0.9077300686628728,20463.845439035416,36,other,59169.81658881523,60601,1,800,Divorced,Bachelors
21592cc6-dc09-4d35-8a62-28b4377e163b,2025-06-30 04:27:39.172411+00:00,Black,Male,56+,1,0.6259652338524407,22722.04243638183,60,education,69195.11344798608,90210,1,700,Married,Bachelors
a59831ef-4e4a-47ba-be26-a962717900fb,2025-06-30 04:27:39.172411+00:00,Hispanic,Male,36-55,0,0.6914424431661076,15680.636237684088,60,car,68797.93790999509,10001,2,700,Divorced,Masters
d969edf1-678f-44c9-934d-404f9f1b7a5b,2025-06-30 04:27:39.172412+00:00,White,Male,18-35,0,0.06907845659129119,18224.270295746617,12,car,63886.048921021014,90210,1,700,Divorced,HS
bb208c5c-2f92-414b-8979-9f6649c1dee7,2025-06-30 04:27:39.172412+00:00,White,Male,18-35,1,0.5042419392951681,13496.711596835295,60,home,79196.4435166098,98101,10,600,Divorced,PhD
f7ad1b16-1611-42ce-b280-0f667c48fd43,2025-06-30 04:27:39.172413+00:00,Black,Female,36-55,1,0.12473087830083351,15233.204512185337,24,car,64253.38253546215,10001,1,650,Divorced,PhD
4fe4bc8f-4f9a-4a4d-a567-92677d6ff45b,2025-06-30 04:27:39.172413+00:00,White,Male,36-55,0,0.5940191680590119,17950.25893831966,60,home,79320.33147494966,98101,15,750,Divorced,Bachelors
e366fa09-2690-4c12-afb9-2f6bdaa3a654,2025-06-30 04:27:39.172414+00:00,Black,Male,56+,1,0.5458673891497794,23250.034409632273,24,home,54537.055085927095,90210,1,600,Single,PhD
92522b93-60c2-40a7-9287-64dd639e5f48,2025-06-30 04:27:39.172414+00:00,Hispanic,Female,36-55,0,0.7572920744736105,20373.0371867906,48,home,60591.82924983169,90210,15,750,Divorced,Masters
210cca32-1c13-4308-b0dc-77ceac14c219,2025-06-30 04:27:39.172415+00:00,White,Female,36-55,1,0.46216745382628055,25251.593864821014,12,education,79110.46637581139,90210,1,750,Married,Bachelors
96ab3bef-9521-4043-8d8d-f81577590846,2025-06-30 04:27:39.172415+00:00,Asian,Female,36-55,0,0.8396513489135242,27978.80980635782,24,education,90905.41229536827,90210,15,750,Married,PhD
109bd137-b1b6-4257-bbf7-d8397e5b8d6b,2025-06-30 04:27:39.172415+00:00,White,Male,56+,1,0.8822966459182064,14790.668113800628,60,other,106063.91349471759,90210,5,800,Single,Bachelors
b156f6ee-7091-4ec3-80cf-3df70678cc66,2025-06-30 04:27:39.172416+00:00,Black,Male,36-55,0,0.41608793097903707,18836.1446072515,12,education,75252.54026315719,60601,2,750,Single,Bachelors
8a01ab5e-8de7-498c-9224-ae0b54b6bcbf,2025-06-30 04:27:39.172416+00:00,White,Male,56+,1,0.5323176254833336,29165.930413781978,60,other,96928.79418892124,90210,1,750,Divorced,HS
b707284e-8bad-49a5-b6d3-a37beb4d2a3a,2025-06-30 04:27:39.172417+00:00,White,Female,36-55,1,0.5206870226188267,19492.553184930435,12,car,88767.55153671087,90210,15,650,Divorced,Bachelors
9497c692-cac8-4553-aacb-6d170e420c67,2025-06-30 04:27:39.172417+00:00,Black,Male,36-55,1,0.5534439853059194,12662.677473969443,24,home,110015.45761349902,98101,15,600,Married,Masters
b2aa5048-63a5-4735-b753-3cac6ff41c79,2025-06-30 04:27:39.172418+00:00,Black,Male,18-35,0,0.45557196670146394,25836.09761654342,24,car,95553.75893218804,90210,2,700,Divorced,Bachelors
f3670f97-0229-42f4-a34d-d279dc198423,2025-06-30 04:27:39.172418+00:00,White,Female,56+,1,0.3034481825716211,5603.571997369976,60,other,73420.06811426801,60601,2,650,Married,HS
c8fe3b62-75c0-46d4-9ea3-17e1d9d78190,2025-06-30 04:27:39.172419+00:00,Hispanic,Male,56+,1,0.38544589781369565,24460.359918863443,12,other,74782.11768945614,10001,5,600,Single,HS
594afc84-3c16-41ae-8f09-8868e69bd73d,2025-06-30 04:27:39.172420+00:00,White,Female,56+,1,0.07193706146388879,20520.785530804347,24,home,81246.3654650662,90210,1,700,Married,HS
d6da9c9a-6800-45dc-8040-b5d5cc330d12,2025-06-30 04:27:39.172420+00:00,Hispanic,Female,56+,0,0.36531812293293453,17558.026116017405,36,car,116327.01130751555,10001,15,750,Divorced,Bachelors
972416a3-1ab0-4668-b6ea-511a90b6c57c,2025-06-30 04:27:39.172420+00:00,White,Female,36-55,1,0.7201304078100884,21464.94484895796,12,home,81720.74972045307,10001,10,650,Married,HS
75893e6d-0dbb-40d8-ac12-5cc2af5764ef,2025-06-30 04:27:39.172421+00:00,Black,Female,56+,1,0.242938274424223,16227.652049248718,12,home,78203.93450848637,60601,2,750,Divorced,Bachelors
d32c7a10-f75d-4e34-9648-c9795fb3189f,2025-06-30 04:27:39.172421+00:00,Asian,Male,18-35,1,0.14413942202932373,20103.392280142096,48,car,69194.88018599887,98101,10,650,Married,PhD
fa15bda8-4d2a-4c77-947f-3f26d5ed593b,2025-06-30 04:27:39.172421+00:00,White,Male,18-35,1,0.7627355468170178,13271.914805615283,12,car,93602.89741013049,90210,5,650,Married,PhD
2d83dc64-27ca-44a8-9032-8ea20cc1ff64,2025-06-30 04:27:39.172422+00:00,Other,Male,36-55,0,0.2175557265982474,14147.290650661054,12,home,66531.7047782101,60601,2,700,Divorced,Bachelors
3403f1b4-eee1-4dd0-abbb-6344f60f9e38,2025-06-30 04:27:39.172422+00:00,Hispanic,Female,36-55,1,0.48777892415437596,31709.25802165122,24,home,88450.36607190761,98101,15,700,Divorced,HS
9722561b-dca0-430f-9faa-5f927e524f8c,2025-06-30 04:27:39.172423+00:00,White,Male,56+,1,0.8595199957868467,10011.22551215478,48,home,106076.45452185167,98101,15,600,Single,PhD
e5582df9-e135-4ef4-8280-b68a0b0c1ae7,2025-06-30 04:27:39.172423+00:00,White,Male,18-35,1,0.932283111751989,17823.51612541033,60,other,63597.33522742716,10001,0,700,Married,HS
9f1f8ef5-914d-4515-aab0-e94b85e0e506,2025-06-30 04:27:39.172424+00:00,White,Female,18-35,1,0.3594133959207645,21249.597366164053,48,education,50327.40962018157,60601,15,750,Married,Bachelors
95f68f0c-ecac-458b-a329-44e112e2477d,2025-06-30 04:27:39.172424+00:00,Hispanic,Female,36-55,1,0.34353288209630306,9523.7106227571,24,car,64777.078553777465,10001,0,800,Divorced,HS
f81a10fd-6ad0-4843-b730-0fdaab0ae229,2025-06-30 04:27:39.172424+00:00,White,Male,36-55,0,0.21139175923636688,13860.248148887875,36,car,127095.86886262124,98101,2,600,Single,HS
4905b948-883c-4d90-bb66-236b45e199ae,2025-06-30 04:27:39.172425+00:00,Other,Female,36-55,1,0.7248175490032713,26018.33516175147,24,other,75604.04817423051,98101,10,800,Married,Bachelors
bce09261-5c78-4615-b169-2ddf581acd6d,2025-06-30 04:27:39.172425+00:00,Hispanic,Male,56+,1,0.9331123716935956,27790.277164220537,36,other,96736.63666965108,90210,5,650,Married,Masters
55cb5111-f4b3-4827-9a24-6bc7d6290b52,2025-06-30 04:27:39.172425+00:00,Black,Male,18-35,1,0.05560518583311391,21645.918195771537,36,education,70559.0999816844,60601,10,650,Single,HS
e03b4c29-e8a9-4e7b-9e79-582a47aee861,2025-06-30 04:27:39.172426+00:00,Other,Male,56+,0,0.9195325642598509,27958.318406545302,60,car,70101.22489076408,90210,1,750,Single,Bachelors
cf73ca6d-7c40-4f8d-8b58-050f8721bf7d,2025-06-30 04:27:39.172426+00:00,Hispanic,Male,36-55,1,0.649951809016477,11422.975164652937,48,education,107218.76546878208,90210,1,700,Divorced,Bachelors
f2e04aed-b6dd-439e-8421-66a1f0a8d621,2025-06-30 04:27:39.172427+00:00,Asian,Male,36-55,1,0.8398776599065465,11124.821655788535,24,education,96435.10172999241,90210,2,700,Married,HS
f35c07d2-bebf-4fef-aab3-7001774ad04f,2025-06-30 04:27:39.172427+00:00,White,Male,36-55,1,0.4158739623738523,12565.73574126796,24,other,91309.58755197882,60601,10,700,Divorced,HS
b9147abf-2973-44e7-b4c6-ebbbbda7d6bd,2025-06-30 04:27:39.172427+00:00,White,Female,18-35,1,0.3717052045557281,14575.604241949153,36,other,110152.66915643807,90210,2,750,Divorced,Masters
79647341-8c75-429c-871d-fd7b9ce7e7f7,2025-06-30 04:27:39.172428+00:00,Black,Female,36-55,0,0.4320419172210479,24130.182843288152,48,education,69706.78825769878,90210,5,800,Divorced,PhD
e3b43a0f-2d80-4eb2-a3e0-d712aaa25927,2025-06-30 04:27:39.172428+00:00,White,Male,18-35,1,0.812794359000192,18606.375514961823,48,education,77497.55323763294,10001,10,600,Single,Bachelors
98d53459-f950-40bd-91d1-97705275f37e,2025-06-30 04:27:39.172429+00:00,Hispanic,Female,36-55,1,0.9738791957725828,16154.99105059885,24,car,78563.57100987442,60601,1,800,Divorced,HS
a2fecd67-a7e3-41f9-bd04-3016a5e17eb3,2025-06-30 04:27:39.172429+00:00,White,Female,18-35,1,0.8735752598720968,12096.981157673501,60,education,60556.3394996681,10001,5,800,Divorced,PhD
0aa524b3-bc7b-4ac3-a9d9-3cd55312f814,2025-06-30 04:27:39.172430+00:00,White,Male,56+,1,0.6254802037388512,16706.495540136206,12,other,105682.928065348,60601,15,750,Single,HS
5836b7a3-61d3-49d1-a1c4-37047768ae7f,2025-06-30 04:27:39.172430+00:00,White,Male,56+,0,0.04355328786150636,27908.097520735246,24,other,108710.01152510321,10001,10,800,Single,Masters
f57b1004-6118-4c7a-bfe4-f8d340310856,2025-06-30 04:27:39.172430+00:00,White,Male,18-35,1,0.9482590183984644,21362.759120787385,12,other,54052.16320335561,10001,15,700,Married,PhD
83c7be49-19bf-4b00-9251-38262eb8abe9,2025-06-30 04:27:39.172431+00:00,Hispanic,Male,36-55,0,0.26725038860332473,25875.924328485395,60,other,53326.80709474436,60601,1,600,Single,Masters
c3261f95-0735-4263-a5db-2e9c37877b0a,2025-06-30 04:27:39.172431+00:00,Hispanic,Male,36-55,1,0.34045074863805924,21142.32360343375,12,education,83135.2457197324,98101,10,800,Married,PhD
624cca22-abee-47cf-b90a-a6e9254c54d9,2025-06-30 04:27:39.172432+00:00,Hispanic,Female,36-55,1,0.14736526363279634,20510.10020718877,60,car,113900.88799548685,60601,5,600,Single,Bachelors
5ffd1ee6-0f62-4e29-9f26-2e0def863a6e,2025-06-30 04:27:39.172432+00:00,White,Male,56+,0,0.012520841527140059,28734.340812157352,36,home,101243.5982155712,90210,5,800,Married,Masters
493ca425-ac45-4bd6-9660-0de385b13caa,2025-06-30 04:27:39.172432+00:00,Hispanic,Male,18-35,1,0.9266092143184562,24055.854196399112,48,education,90223.43981767891,10001,15,800,Married,Masters
54df4fca-cfdf-4bac-9b7f-2c8df3e047ff,2025-06-30 04:27:39.172433+00:00,Black,Male,56+,0,0.18456813247276793,12565.723458231612,24,car,79710.89351907682,90210,15,650,Married,Masters
579f0d66-27e5-4ba8-9564-4d86c4266911,2025-06-30 04:27:39.172433+00:00,Hispanic,Male,36-55,1,0.7085875439352545,30446.476887943427,48,other,98666.72832991116,60601,5,750,Single,Masters
3ea41411-5b13-45d6-867a-49242b328a24,2025-06-30 04:27:39.172434+00:00,Other,Female,56+,1,0.9287061167564613,18049.682194478337,24,other,82129.77104692957,10001,10,700,Single,Bachelors
fbf0f1f3-fee2-4d94-b982-e46aafffc5f5,2025-06-30 04:27:39.172434+00:00,Hispanic,Female,18-35,1,0.6804995557103473,22856.590297203227,48,home,45780.358649728005,90210,1,800,Divorced,Masters
b858e330-1d58-4c68-8eb3-d1ebb8d3a82b,2025-06-30 04:27:39.172434+00:00,White,Female,18-35,1,0.2438326173447133,12194.255118801819,24,car,48235.57440523966,90210,15,700,Divorced,PhD
3f276c90-a9a9-458f-9840-275bf9ec5656,2025-06-30 04:27:39.172435+00:00,White,Female,36-55,1,0.7703398771141589,9136.433066875099,48,home,68097.73222970829,60601,5,600,Single,PhD
455dafb8-0d68-48bc-9fdf-201903b380d1,2025-06-30 04:27:39.172435+00:00,White,Female,36-55,1,0.28584112600409983,11812.99299738936,60,home,62220.8225682108,98101,2,700,Divorced,PhD
6da273a6-63bc-4fb5-8857-b7279a47c443,2025-06-30 04:27:39.172436+00:00,Black,Female,36-55,0,0.686359698407293,16398.70188711016,36,education,79962.603793936,90210,1,600,Married,HS
78e90327-7c75-4d36-bca1-aa29ef464d90,2025-06-30 04:27:39.172436+00:00,Other,Male,56+,0,0.20500523393246062,16999.887772519385,24,education,70329.29497285887,98101,2,750,Divorced,Bachelors
d54c42fa-a1a1-4d2b-8db6-f363d3ae51bf,2025-06-30 04:27:39.172436+00:00,White,Female,36-55,0,0.7052233518267342,17548.82517756978,12,education,77590.57353266685,90210,2,700,Married,Masters
e69be20e-c097-4b61-a84a-0c3d46fac3a8,2025-06-30 04:27:39.172437+00:00,White,Male,36-55,1,0.35731161011798196,17240.667015019935,60,other,95113.41863303,10001,15,600,Married,PhD
06c9cdb7-e969-4ac9-8b47-cf4b13b03f7a,2025-06-30 04:27:39.172437+00:00,White,Female,36-55,1,0.4712654450624362,14782.881180271288,36,other,57760.77304425558,10001,0,750,Married,HS
f47dfb4e-3796-4363-ba6f-5facac4d87b2,2025-06-30 04:27:39.172438+00:00,White,Female,56+,1,0.4098175688555028,23679.344471999473,36,car,81936.08482575869,98101,15,750,Divorced,Masters
be0a7ea3-dc78-43e7-8b50-269ea0940d99,2025-06-30 04:27:39.172438+00:00,White,Male,36-55,1,0.38236640741556105,15098.424751929568,12,home,40476.01746153896,98101,15,750,Divorced,Masters
5fea40b5-0c20-473d-a48a-406e0a5fa0eb,2025-06-30 04:27:39.172439+00:00,White,Male,36-55,1,0.24683669928794538,18216.250759133698,48,car,81391.31685804595,90210,2,800,Married,PhD
d31b3330-6b01-48f4-b679-334011e806ef,2025-06-30 04:27:39.172439+00:00,White,Female,18-35,0,0.45092822259470355,23864.208036781783,36,education,117233.6798689605,10001,0,750,Divorced,Bachelors
acdafc43-101d-4332-86df-d02948632269,2025-06-30 04:27:39.172439+00:00,White,Female,36-55,0,0.9015830820291199,18810.755951375933,60,car,56333.515827022275,60601,10,800,Married,Bachelors
98095d09-88b7-4d04-9cc3-0d67ef77cc26,2025-06-30 04:27:39.172440+00:00,White,Male,36-55,1,0.6280176533500044,17600.50309719498,24,home,60116.25830204478,60601,2,800,Single,HS
79b6d816-d34b-404a-825f-842c5fd40bc5,2025-06-30 04:27:39.172440+00:00,Other,Female,18-35,1,0.45364234251105473,21709.35458316107,60,education,95710.39754782416,98101,0,700,Single,PhD
9ef353ae-d597-4503-b384-20e47afc6aaa,2025-06-30 04:27:39.172441+00:00,White,Female,18-35,1,0.31464727310408314,19496.02387695162,12,other,61526.14081325686,10001,2,800,Divorced,Bachelors
d2d0b62b-9a40-4c53-8116-598c34ee94a4,2025-06-30 04:27:39.172441+00:00,Hispanic,Male,36-55,1,0.007477320420625322,25082.871454936318,24,home,76827.96345205935,60601,1,800,Married,PhD
a2e084f8-8da3-48ab-8559-be82dfaa1483,2025-06-30 04:27:39.172441+00:00,White,Female,36-55,1,0.04062369253820952,22215.029218158543,12,other,84717.22956143018,90210,2,800,Divorced,Masters
ba0f2e9a-16fd-413f-a25b-5c73a31dfabb,2025-06-30 04:27:39.172442+00:00,White,Female,36-55,1,0.40678858655717476,16456.886794772436,60,education,73221.00264566706,98101,5,700,Single,HS
c75ff11c-d054-42ef-9794-252d57e2ba0e,2025-06-30 04:27:39.172442+00:00,Asian,Female,18-35,1,0.4574728244373243,17952.51619205875,48,education,67645.10177480461,90210,0,700,Single,HS
8cb990e2-2e36-40c6-b034-005015fbe0dd,2025-06-30 04:27:39.172443+00:00,Hispanic,Male,56+,0,0.43132317086202654,14677.997502130856,12,car,91761.97138989036,98101,2,600,Married,Bachelors
1444e28f-65f7-4ec3-bef0-fdb7a9160b3b,2025-06-30 04:27:39.172443+00:00,Asian,Female,18-35,1,0.8353393396267216,20760.798266784397,60,home,76270.84061682744,90210,5,650,Divorced,HS
89ac479d-9eda-4701-a710-d2c89ef58f0a,2025-06-30 04:27:39.172443+00:00,Hispanic,Female,36-55,1,0.19711361676918793,16780.946545704985,48,car,81751.93424440904,98101,1,650,Single,Bachelors
20f7d047-cb5c-4832-b5ff-c916e58b6d07,2025-06-30 04:27:39.172444+00:00,Black,Female,18-35,0,0.9066714181257538,18953.392587419745,48,education,117366.70912641271,10001,0,700,Married,Bachelors
c195394a-4343-4f14-851a-9d244c2091c4,2025-06-30 04:27:39.172444+00:00,White,Female,36-55,1,0.7619429385063158,10585.107564653648,12,car,106215.43896950508,60601,2,800,Divorced,PhD
9704498e-b285-4d5e-9d17-ad7037b86e53,2025-06-30 04:27:39.172445+00:00,White,Female,36-55,1,0.34769113462588996,20299.19047493905,12,home,82503.65004022207,98101,0,750,Single,Masters
a2679cb5-fd9c-47a6-b5b7-fa652f417cb3,2025-06-30 04:27:39.172445+00:00,Black,Male,56+,1,0.5854446551948945,17693.70358767682,48,education,104811.41092034476,10001,5,800,Divorced,Masters
a8546ae3-8e52-4842-8d63-9ed9dfc18294,2025-06-30 04:27:39.172446+00:00,White,Female,36-55,1,0.7202399402988768,17109.950978756948,24,home,70824.13240636233,60601,1,600,Divorced,Bachelors
97cc0425-eb5c-4aab-b0fe-86982863e6f0,2025-06-30 04:27:39.172446+00:00,Asian,Male,18-35,1,0.3649381220551492,23510.45837023965,60,other,80952.90941312513,90210,0,750,Married,Masters
2bff02cf-3416-41f6-ac6c-26b9b0a50118,2025-06-30 04:27:39.172446+00:00,Black,Male,56+,1,0.8741711876748175,9965.03516930974,60,home,91743.07456078917,10001,15,600,Married,Masters
4c29926d-a2bd-4448-a475-ca9249a31177,2025-06-30 04:27:39.172447+00:00,White,Male,56+,1,0.05638551918452528,20376.690520112596,60,home,76384.05168510154,90210,5,750,Divorced,Masters
2235e4ba-8a38-4d47-895e-0921a1b87583,2025-06-30 04:27:39.172447+00:00,White,Female,56+,0,0.7267721860774171,15908.204023551614,36,other,70964.39213635918,98101,0,650,Divorced,HS
ec42cc4b-a4b8-4efb-8e3d-5fea540e61d4,2025-06-30 04:27:39.172448+00:00,White,Female,36-55,1,0.3732057848768585,15624.170692523741,60,other,73747.68009598339,10001,2,600,Married,PhD
0b87a9a1-679a-48e0-b869-a92fa8f1f656,2025-06-30 04:27:39.172448+00:00,White,Female,36-55,1,0.491249860121327,30389.778815499467,60,home,92832.24059670068,10001,2,750,Single,Masters
99b7bb04-a677-4646-9a1c-23cae77fdd63,2025-06-30 04:27:39.172448+00:00,White,Female,36-55,1,0.3315162283723907,24237.921403176377,12,education,74334.84733424625,10001,2,700,Single,Bachelors
fdf355de-2a1a-4d88-a3fe-9cb2dfaf7174,2025-06-30 04:27:39.172449+00:00,Asian,Female,18-35,1,0.21124439664003647,25172.938657212908,24,other,91988.8717810786,98101,2,600,Married,Masters
a242cb75-a8e1-4b06-9482-6c43a3c9e2f7,2025-06-30 04:27:39.172449+00:00,Hispanic,Female,36-55,1,0.42655250488617635,16233.303267281866,12,education,65355.9407377558,98101,2,750,Single,HS
6cf156e2-c6f8-4ba0-9c14-1e62987bdc9f,2025-06-30 04:27:39.172450+00:00,Hispanic,Female,36-55,1,0.01632229052830858,16961.244394263187,60,education,111169.71170159153,10001,1,600,Divorced,Bachelors
b7a4bcb8-00f2-49b0-b4f3-6c9c146cfc1f,2025-06-30 04:27:39.172451+00:00,White,Female,36-55,1,0.3416871372172078,23839.91707639135,36,education,99464.62056141728,90210,10,750,Married,PhD
5dfc0364-a6c3-422c-97e4-0a8eef92e2ad,2025-06-30 04:27:39.172452+00:00,White,Female,36-55,1,0.2606254979928474,23507.064174142633,12,home,90029.96294787806,10001,0,700,Married,Bachelors
34a7e0f1-e13f-4903-8860-fea208b3b1b5,2025-06-30 04:27:39.172452+00:00,Hispanic,Female,18-35,1,0.27446017430921554,17502.06794682488,24,home,83151.77510203862,98101,10,800,Divorced,Bachelors
9cbca246-1f3c-43e6-886c-2b55386b93cb,2025-06-30 04:27:39.172453+00:00,Other,Female,18-35,0,0.9355346286197145,18473.97081288251,36,car,83179.41543386859,60601,2,800,Single,Bachelors
8b5b4934-7854-4ed8-a6b5-dfd2d2b2f587,2025-06-30 04:27:39.172453+00:00,Asian,Female,18-35,1,0.717692044521973,24024.212173601773,12,other,73638.27637266066,90210,1,750,Divorced,Bachelors
2bee806f-d63f-45ea-b962-b7bcbfe6f214,2025-06-30 04:27:39.172453+00:00,White,Male,36-55,0,0.3314635449236586,15318.271570495233,36,car,72917.24526783366,60601,1,650,Single,Bachelors
ff27a162-c0e8-459e-ac46-7c4e2fb83f04,2025-06-30 04:27:39.172454+00:00,White,Female,56+,1,0.8250103272781314,22297.785495790187,60,education,59063.73424471221,98101,0,600,Married,Masters
1c1a506e-207a-4102-91d1-71c08aef99b1,2025-06-30 04:27:39.172454+00:00,White,Male,36-55,1,0.615564883037724,14274.974593987357,12,education,54785.644153595735,60601,0,600,Single,Bachelors
199651ab-72b0-45b9-8cc2-da2107cee55d,2025-06-30 04:27:39.172454+00:00,White,Male,18-35,1,0.1526841858792668,21540.636442999476,12,education,91427.5232163095,90210,15,600,Single,PhD
9eed945a-ca5b-4d4d-86ad-e489bc167660,2025-06-30 04:27:39.172455+00:00,White,Female,18-35,0,0.25525764304822374,20312.492576212615,48,car,108952.05316040959,10001,0,700,Single,PhD
d9d7fc65-9db8-4066-a04f-713086e1c602,2025-06-30 04:27:39.172455+00:00,White,Female,56+,0,0.18022738177112863,26770.539951110357,36,car,75589.3818304361,90210,0,650,Married,Masters
99b2cd7a-9306-49bc-a2cb-7cf40ee9d566,2025-06-30 04:27:39.172456+00:00,White,Male,18-35,0,0.30386868537462597,26422.081331110963,60,education,49101.77821588457,90210,5,800,Divorced,HS
b4de1ca9-bf1f-423c-bc96-f95615a60bdd,2025-06-30 04:27:39.172456+00:00,White,Female,36-55,0,0.27322916116995355,10695.917956540367,60,education,88346.05023014305,60601,15,700,Married,Bachelors
327b8d8b-65a4-40f2-b0c7-f96f91238f0c,2025-06-30 04:27:39.172456+00:00,Other,Female,18-35,1,0.7567663827175136,19897.812276951925,36,education,81215.36900734027,98101,1,800,Divorced,HS
c170734b-bd25-470e-abd9-91992b24eadb,2025-06-30 04:27:39.172457+00:00,Other,Male,36-55,0,0.006578919775130365,23730.099744694715,24,home,72860.32703553507,90210,5,650,Divorced,HS
9668cff6-f5cf-4b76-8000-f4946fb4f1e9,2025-06-30 04:27:39.172457+00:00,Hispanic,Female,36-55,1,0.46833830634353024,16306.698305693826,48,other,92789.61009846354,90210,2,750,Married,Masters
5a314f67-02ed-4d89-a0d6-abe8b5b256b5,2025-06-30 04:27:39.172457+00:00,Hispanic,Female,18-35,1,0.6433489870521084,22722.586075239662,12,other,77305.38734315465,10001,10,600,Single,Masters
ef6997a2-a3d5-49a3-9c4a-81be69c58b53,2025-06-30 04:27:39.172458+00:00,White,Female,36-55,1,0.9057475538069063,16919.318721245174,60,education,78860.77381639293,98101,5,600,Single,Masters
8799e0de-855c-49c7-ba9b-a654cc2ff383,2025-06-30 04:27:39.172458+00:00,White,Female,56+,1,0.3597892734777922,21783.436902787384,60,other,76686.5546287657,98101,0,800,Single,Masters
cea3c87f-e9cc-4743-9de9-bd771e1a2508,2025-06-30 04:27:39.172458+00:00,Black,Female,18-35,0,0.49693470692453956,24161.23855085636,36,home,49267.562725758646,90210,0,700,Divorced,Bachelors
c5c2973f-2a44-4029-bd1b-16670edb3284,2025-06-30 04:27:39.172459+00:00,Black,Female,36-55,1,0.20717756839667145,24130.66350477803,24,education,85701.29612518116,98101,2,650,Single,Masters
272ebd4d-4a8f-4a97-982e-bf9eaf3ed479,2025-06-30 04:27:39.172459+00:00,Hispanic,Male,56+,1,0.8169007316820301,22898.350868086876,36,education,115131.3146321087,98101,5,650,Single,Masters
f1cf4a84-c730-4fcc-a8b2-a181486e9bcb,2025-06-30 04:27:39.172460+00:00,Black,Female,36-55,1,0.4275858948131407,15073.875829060704,36,car,76981.58685222692,90210,5,650,Divorced,Masters
b6dcc990-4668-4e5a-9d74-4ed517c350ca,2025-06-30 04:27:39.172460+00:00,Black,Male,18-35,0,0.8603817776726315,13935.918353542027,60,other,100697.33872248486,98101,10,750,Divorced,Masters
256f9457-d2ea-4c87-abc5-f4020b2be4cb,2025-06-30 04:27:39.172460+00:00,White,Female,56+,1,0.17175474921299727,32449.469253399737,24,other,53148.40731524247,98101,2,650,Single,HS
db0dca16-5b2d-479a-b192-3d79fa330511,2025-06-30 04:27:39.172461+00:00,White,Male,36-55,1,0.15532517744473462,27683.431446552306,36,other,80234.31412873972,98101,1,650,Single,HS
de820c1e-26ca-441e-bdbb-f04d8eb74c2e,2025-06-30 04:27:39.172461+00:00,Black,Male,36-55,0,0.9560411217240292,21133.70825858758,12,home,71099.54776992077,98101,0,650,Married,Bachelors
ecd32e33-8083-4af9-ac84-a4958dca05dd,2025-06-30 04:27:39.172462+00:00,Asian,Female,36-55,0,0.031033804402748166,22381.81040606826,60,other,69614.57761586754,90210,15,800,Married,Masters
0186dcb8-eba4-4589-bfed-2fdc7c6379ff,2025-06-30 04:27:39.172462+00:00,Hispanic,Female,36-55,0,0.9439838060192234,19565.9749873776,24,other,113917.79346136094,90210,1,600,Divorced,PhD
c3030ad1-c1a6-4b13-be37-ea47ab65ee4a,2025-06-30 04:27:39.172462+00:00,White,Male,18-35,0,0.05973940069667738,10595.709722317972,48,other,82698.55861006417,90210,15,700,Married,PhD
affc8578-22fa-48c5-a993-c4246e9c2ecc,2025-06-30 04:27:39.172463+00:00,Black,Male,56+,1,0.1999064219313924,20152.57812320333,36,home,97275.17371970585,90210,2,700,Married,PhD
1d6735ba-5285-481b-89ac-252b2069af5b,2025-06-30 04:27:39.172463+00:00,White,Male,18-35,1,0.8158031319200143,18086.48353156948,60,other,62041.25088941174,98101,0,700,Married,HS
